CID,用户名,评论时间,评论地点,评论内容,评论点赞数,评论数量
7442631597676135203,胤禛,2024-11-29 17:31:52,山东,法治最适人性。,0,0
7442630283177214731,神来之钱,2024-11-29 17:26:46,北京,东阿，就是东土大唐[害羞],0,0
7442626555153908492,🐟锦鲤🐟,2024-11-29 17:12:17,新疆,求上而居中，求中而居下,0,0
7442621222934545210,🌈🐯👄🐰🌹……当时只道是寻常,2024-11-29 16:51:35,陕西,[鼓掌][鼓掌][鼓掌]说的对,0,0
7442619630759346995,颿,2024-11-29 16:45:23,湖北,[赞][赞][赞],0,0
7442610116135879439,用户3940558363632,2024-11-29 16:08:29,江苏,难怪粮食价格这么低,0,0
7442606661821760271,相见恨晚,2024-11-29 15:55:08,吉林,你的仁政只让少数人获利[呲牙],0,0
7442604137362424591,时光倒带机,2024-11-29 15:45:21,天津,披着儒家文化的皮，实行的是残酷的剥削制度。,0,0
7442595709679584054,凌云,2024-11-29 15:12:37,福建,仁政不是烂仁,0,0
7442566800522920742,用户8456281125343,2024-11-29 13:20:23,青海,[赞][赞][赞][赞][赞][赞],0,0
7442560460618990371,.,2024-11-29 12:55:48,湖北,这就是个恶的世界，所以不是仁政的对错，在恶世界下，百姓受苦受难是正常的，因为老百姓心里有的也是恶，大恶吃小恶也是一种道。但大变革是一种规律，推翻的不是政，而是世界，颠倒世界，才能真正让人类走向文明。世界是什么？怎么推翻世界，靠的不是别人是自己，是每个人走向文明的心，在坚固的统治，在坏的政，都好推翻，革命也，难得是心的建设！,0,0
7442497244659843874,xw,2024-11-29 08:50:30,广东,"大道至简，你讲的太多，反而让人抓不住根本。
晏子失败的根本原因是“以德报怨、何以报德”。他施仁政（廉政），却不对以往横行霸道、偷奸耍滑的人进行有效的惩罚和钳制。只堵他们对下的渠道，而不堵他们向上的渠道，向下宣泄无门，自然就堵涝而泽了……正确的做法还是要各级各类、千人千面制定不同的管理措施，以疏导为主、治理为辅。",0,7
7442495786182738747,@修车零零漆,2024-11-29 08:44:49,广东,看看雍正皇帝被黑成什么样了，就因为老百姓好打击权贵,0,0
7442491123694125843,枕山栖兰,2024-11-29 08:26:45,山东,法治为公,0,0
7442370459934884619,魔域06版端游怀旧,2024-11-29 00:38:37,广东,缺少文明制度,0,0
7442290814409540371,Kim,2024-11-28 19:29:25,广西,说得好，说白了就是没有规矩不成方圆,0,0
7442277741339575092,无极,2024-11-28 18:38:44,江苏,权力没有关起来！,0,0
7442216414314955532,创顺修理（流动救援）,2024-11-28 14:40:46,河北,负能量爆棚[赞],0,0
7442208707498803979,最初的邂逅,2024-11-28 14:10:51,四川,沉默的大多数,0,0
7442206195564086027,朴净,2024-11-28 14:01:06,福建,背景音乐太大了，放小一点。,0,0
7442192985997689635,开司,2024-11-28 13:59:38,湖南,驾驭民众,0,0
7442205154520744744,年年岁岁花相似岁岁年年人不同,2024-11-28 13:57:02,山东,君主信息闭塞，权贵渔利。特务机构君主耳目也,0,0
7442190975567823667,用户9619951834797,2024-11-28 13:02:02,四川,三战开始,0,0
7442183716616061737,862122,2024-11-28 12:33:53,山西,这个故事很深奥 以我的认知理解不了 转发了,0,0
7442179546075857724,成真,2024-11-28 12:17:38,北京,媒体，没有代表民意的媒体。加上去，就可以解决晏子的后顾之忧了,0,0
7442175909673075492,北寞,2024-11-28 12:03:33,江苏,门阀和你仁义？,0,0
7442156377500746556,影子,2024-11-28 10:47:47,浙江,仁政和掌控是正反的两面 不可偏颇一方,0,0
7442155263349981971,平和淡然,2024-11-28 10:43:25,安徽,人性使然,0,0
7442144769197687612,历史的车轮过来咯过来咯,2024-11-28 10:02:43,广东,自古以来全都是仁政[白眼],0,0
7442106667075388212,南关豪横哥,2024-11-28 09:29:17,江苏,经典,0,0
7442108000318833458,家财万贯,2024-11-28 09:19:06,广东,可以，为什么不能太好,0,0
7442131346644206396,云淡风轻,2024-11-28 09:10:37,湖北,内法外儒,0,0
7442120635444380453,水清浅,2024-11-28 08:29:03,河北,人有私欲,0,0
7442102053575099175,小猴小马,2024-11-28 07:17:02,浙江,邪必胜正,0,0
7442099636339458876,钓鱼护不湿,2024-11-28 07:07:40,江苏,诅咒之地,0,0
7442002563035251494,人,2024-11-28 00:50:58,陕西,现在造谣的公知太多了,0,0
7442000357914100540,雨夜,2024-11-28 00:42:25,陕西,[666][666][666],0,0
7441999261724410674,泽麟,2024-11-28 00:38:10,贵州,道法自然亘古不变,0,0
7441996242936202021,浮生梦,2024-11-28 00:26:24,天津,这是社会永远逃不出的法则，无解[捂脸][捂脸],0,0
7441992086566208313,，,2024-11-28 00:10:16,上海,三邪二谗[捂脸],0,0
7441989841640964903,^ _ ^🐎,2024-11-28 00:01:37,广东,值得深思，………………………………,0,0
7441978752906986280,大米,2024-11-27 23:18:29,浙江,奸劫弑臣,0,0
7441978564789191435,鑫二帅,2024-11-27 23:17:48,北京,对少部分人的仁是对天下的不仁[捂脸],0,0
7441967963907113786,玩转AI创意,2024-11-27 22:36:34,上海,多么赤裸裸的实践写照[打脸]说明了什么[灵机一动]说明了人类历史以来统治者大都是又聋又瞎完全没有独立判断能力的人，同时也是被群臣利用的工具人罢了[捂脸]没什么特别之处[灵机一动],0,0
7441966566051250954,夜暗心明,2024-11-27 22:31:11,广东,因为人之初性本恶世人皆杜鹃,0,0
7441965538065154866,老虎与猫,2024-11-27 22:27:11,重庆,所谓人民、百姓都是自私趋利的，都在为自己的小日子而活，从上到下，都必须要靠严刑峻法来约束，不能有人或阶级可以置身于法律监督之外，否则他们必作恶！,0,0
7441958489938821914,巴士得-转载,2024-11-27 22:25:08,四川,规矩服务于制定阶层,0,0
7441963206861865737,郝立2314966747,2024-11-27 22:18:07,四川,所有制问题。,0,0
7441960371235422987,Qgd,2024-11-27 22:07:07,河南,2024,0,0
7441945669005132604,扛着地球跳舞,2024-11-27 21:10:03,山西,因为人性本恶,0,0
7441936901831246655,天下第6666帅,2024-11-27 21:00:17,北京,文景之治，说得对,0,0
7441942859887100683,路奇,2024-11-27 20:59:11,北京,因为没有仁人[看],0,0
7441942239355667250,骑驴找馬,2024-11-27 20:56:44,西藏,动权贵阶层的利益，能有好下场吗？,0,0
7441936583051772699,糊涂仙,2024-11-27 20:34:48,上海,根本问题还是权力的来源,0,0
7441935207027311394,张小坤,2024-11-27 20:29:29,河北,权利的来源只对权利负责,0,0
7441933748583236386,67,2024-11-27 20:23:49,重庆,所以我们要推动健康高质量发展,0,0
7441932258401452863,一瓢饮,2024-11-27 20:18:01,山西,关键是各个环节的平衡,0,0
7441932149479441192,德茶轩,2024-11-27 20:17:36,山东,慈不带兵义不养财,0,0
7441928440883954489,元时间,2024-11-27 20:03:11,北京,所以一切存在的都是合理的，一切都是最好的安排，是空即是色色即是空的释意，能够以自己的语言解释空即食色色即是空的人才是真正悟到了的人[爱心],0,0
7441922788631511846,邂逅温柔,2024-11-27 19:41:15,江苏,楚王好细腰，宫中多饿死,0,0
7441915927882859290,望咩啊,2024-11-27 19:14:39,江苏,众所周知，民在古代的含义是与现代不同的，仁也同理，时空不同含义也不尽同。,0,0
7441902682560840511,领头羊®,2024-11-27 19:05:57,江西,大合作有大成本。,0,0
7441911006987207460,，,2024-11-27 18:55:33,山西,所以上梁不正下梁歪,0,0
7441909501147955980,孤独的行者,2024-11-27 18:49:43,河北,国之难,0,0
7441907541632090938,栖霞苹果树,2024-11-27 18:42:06,山东,大国威武,0,0
7441904806481183546,有爱有生活,2024-11-27 18:31:30,山东,[比心][比心][比心],0,0
7441904286471176969,盐月之国的邓凯,2024-11-27 18:29:31,河南,[赞],0,0
7441899709914891020,西北有风,2024-11-27 18:11:44,黑龙江,透彻[赞],0,0
7441888725204370233,留得神华,2024-11-27 17:29:06,吉林,,0,0
7441875468804768538,道法自然【1981】,2024-11-27 17:14:04,山东,天地不仁以万物为刍狗，圣人不仁以百姓为刍狗,0,0
7441872386368520972,^¥^,2024-11-27 16:25:45,上海,哎，古代帝王大都是踏着兄弟姐妹的血腥上位的，所以很少会对百姓真的好，只会考虑怎么巩固自己的权利和统治。千百年来有多少帝王真的关心百姓，很少，他们只在乎他们手里的权利,0,0
7441869999016510242,佛陀,2024-11-27 16:16:26,陕西,太极,0,0
7441869118456185663,惊    蛰,2024-11-27 16:13:02,山西,[赞][赞][赞],0,0
7441863521640710966,我在这,2024-11-27 15:51:23,陕西,仁政为什么不是大王自己实施呢？这是什么道理？,0,1
7441850820117742374,同讲,2024-11-27 15:02:01,四川,饱暖思淫欲,0,0
7441850766833353508,重上井冈山.,2024-11-27 15:01:50,河北,需要一个好老师[流泪],0,0
7441843933087564571,逍遥漫剪,2024-11-27 14:35:19,河北,@carol [看],0,0
7441840642239906619,用户6226235787160,2024-11-27 14:22:32,新疆,王侯将相宁有种乎,0,0
7441834234622804745,笑草,2024-11-27 13:57:40,辽宁,“人性”,0,0
7441832492238193468,热心市民L先生,2024-11-27 13:50:55,湖南,人性决定的。人性复杂，发生的事就不会简单，所以没办法一概而论,0,0
7441822290234344230,挥着锄头的矿工,2024-11-27 13:11:17,湖北,因为百姓无权 也不能言 你对他们再好 对你个人没啥好处 [捂脸],0,0
7441821711802860298,草,2024-11-27 13:09:05,江苏,大赞,0,0
7441821186084766521,一般一般,2024-11-27 13:07:02,河北,问问人性是什么[感谢],0,0
7441820318246011658,缘起缘尽,2024-11-27 13:03:40,广东,森林里有老虎，鳄鱼，小鹿，兔子，老鼠，蚂蚁。接数量比较，蚂蚁最多。这就是生物链吧。[得意],0,0
7441818820380050239,寂灭之炎,2024-11-27 12:57:53,云南,"所以所谓的帝王灭族了,所以所谓的权贵该死了.",0,0
7441814886269977404,不记得这名字,2024-11-27 12:42:35,陕西,感觉在编故事啊,0,0
7441814517104214844,夜长、,2024-11-27 12:41:10,湖北,评论区，我只想说一句，没见过不代表存在。要不然也不会有那么多人想青史留名了,0,0
7441814202853851963,山人,2024-11-27 12:39:55,河北,这集太有意思。,0,0
7441813742641496892,chow,2024-11-27 12:38:07,湖南,存在此有理，任何事都要有个度，物极必反,0,0
7441812577976812297,谢、,2024-11-27 12:33:39,河南,百姓一人一票，,0,0
7441811874066924329,烟火四月天,2024-11-27 12:30:55,四川,仁政分利于天下，而社会管理回避不了权利相对集中，掌权不获利是违背人性的，他们要获利的数量就只能是把别人的拿过来才够，神性加身的人终是凤毛麟角的n次方,0,0
7441809314420884283,用户5290995426581,2024-11-27 12:20:55,江苏,[666][666][666],0,0
7441797516025496359,浪浪山,2024-11-27 12:13:02,四川,骚歌艳舞来钱快还多， 读书来钱慢而且还少。,0,0
7441807131311964988,不开森的喵,2024-11-27 12:12:29,江苏,"得民心者得天下✗
得民力者得天下✓",0,1
7441805607139033871,橘子66,2024-11-27 12:06:35,辽宁,所从要不断的做大蛋糕，当有一天在没办法把蛋糕时就遇毁灭,0,0
7441804696639963916,毫无波澜,2024-11-27 12:03:04,黑龙江,交给科技。交给数字货币。,0,0
7441804437758690082,扛着自行车的候鸟,2024-11-27 12:02:04,湖北,天地不仁以万物为刍狗,0,0
7441804368939631396,海溪沐兰,2024-11-27 12:01:49,湖北,成精了，人类难道不知道？[捂脸][捂脸],0,0
7441804356116841228,皆醒独醉,2024-11-27 12:01:44,上海,于成龙,0,0
7441801861244945187,悟茶☞上玄,2024-11-27 11:52:05,北京,只做加法，不做减法，早晚压垮啊,0,0
7441801656831165236,LW⭐,2024-11-27 11:51:18,江苏,善恶只在一念间，关键是对于它的理解和运用，这就像核武器一样,0,0
7441801608277689123,龙套,2024-11-27 11:51:06,陕西,念错经了，中国文化又讲了中庸,0,0
7441801467587969844,龙套,2024-11-27 11:50:34,陕西,念错经了,0,0
7441800025505530682,清晰,2024-11-27 11:44:53,江苏,因为那是小仁政，得罪了利益集团不反击就要失败,0,0
7441794958640055055,平头哥,2024-11-27 11:25:16,浙江,好，好好，好好好！,0,0
7441794110400496410,大海的味道,2024-11-27 11:21:58,福建,哪里有剥削哪里就有反抗,0,0
7441792883989938953,山爪,2024-11-27 11:17:10,重庆,百姓，地方豪强朝中近臣，皇帝或国家，三者不可兼得关系，得二必放弃一。,0,0
7441791950725219132,笨笨,2024-11-27 11:13:37,北京,即使受了相同的教育，相同的环境，人和人的认知水平也是有差异的,0,0
7441785956141531964,印度尼西亚动感螺旋龇牙笑海象,2024-11-27 10:50:20,吉林,好人不挑事儿，当然也不发言，那么听到的就都是恶人言,0,0
7441774843135050506,遇龍古风,2024-11-27 10:40:03,广西,"假若换个角色呢,比如齐景公就是晏子？",0,1
7441780089363415865,客气,2024-11-27 10:27:35,四川,人性本恶,0,0
7441776531603309370,吼吼,2024-11-27 10:13:46,北京,证明，社会进步，是坏人在真正做事情，百姓是什么？是一群只知道低头吃粮，啥都不会干的人，你对他好，他是吃粮，你对他不好他也是吃粮，如同一群低头吃草的羊,0,0
7441774553246073639,Tom.,2024-11-27 10:06:05,北京,仁政从来都有用！关键在于是大仁大义的惩恶扬善，还是妇人之仁的圣母心！,0,0
7441773507103015715, 天空之城 ,2024-11-27 10:02:02,江西,[逞强落泪][呆无辜][尬笑]因为普通人都是自私的,0,0
7441771050852467516,逆风 蒲公英,2024-11-27 09:52:33,河南,关键词，信息管道[比心][比心][比心][比心][比心],0,0
7441770256001729332,大泥猴,2024-11-27 09:49:27,江苏,[666][666][666],0,0
7441769995383751424,Mike08,2024-11-27 09:48:23,浙江,权贵利益集团,0,0
7441769934910669620,BarryWuu,2024-11-27 09:48:10,安徽,那是因为原来的来源和监督不对，你怎么做都是徒劳的,0,1
7441767774471373619,丁小满,2024-11-27 09:39:49,广东,因为人心本恶,0,0
7441767576168317737,携手向前,2024-11-27 09:39:01,广东,好段子！,0,0
7441767228623848202,拈花不语装作佛,2024-11-27 09:37:39,北京,都是人祸,0,0
7441767180058182452,熙熙攘攘,2024-11-27 09:37:29,山东,人性,0,0
7441765667961684748,开奔驰的舒克,2024-11-27 09:31:39,上海,开悟[灵机一动],0,0
7441764994238546688,哈哈哈乐族,2024-11-27 09:29:00,江苏,所以帮助好人没啥用，他们都不会为你发言,0,0
7441747647042831131,惊蛰1,2024-11-27 09:26:18,陕西,讲的很透彻，关键是权力结构的改变,0,0
7441761343277712128,Link,2024-11-27 09:14:53,四川,"失去人性，失去很多
失去兽性，失去一切",0,0
7441757073563468601,叶,2024-11-27 08:58:14,北京,权利只对权利的来源负责,0,0
7441756615973438268,叶,2024-11-27 08:56:28,北京,权贵世家地主豪强是一伙人，并且是决定事物走向的主要力量。,0,0
7441755690031285001,和窗外月,2024-11-27 08:52:54,四川,那个时代，国和国民是君主、贵族的私有财产，不能类推。,0,0
7441724364469617462,飞飞大牛,2024-11-27 08:52:21,河北,空中楼阁,0,0
7441755288226022185,爱仕达很健康,2024-11-27 08:51:24,河南,社会中的上中下，可能只有上下能够有点相互沟通的时候才会好一点,0,0
7441753048059478842,马甲甲的马甲,2024-11-27 08:42:37,湖北,弱肉强食的社会，世界终究是为有能力的人服务的，两极分化到无可循环的时候自然会推倒重建[思考],0,0
7441750230620898108,柒এิ᭄࿐,2024-11-27 08:31:45,江苏,圣人不死，大盗不止,0,0
7441749165707707188,我笑你沉迷于我的眼眸.,2024-11-27 08:27:39,山东,[赞][赞][赞],0,0
7441747497461383986,梚子,2024-11-27 08:21:08,江苏,说明舆论阵地的重要性,0,0
7441742972042150708,一个城市车夫,2024-11-27 08:03:38,广西,深刻！,0,0
7441742281034892070,Yuanyuan,2024-11-27 08:00:55,四川,美式执法是文明灯塔放射出来的光，牺牲自己成就法律。所谓和谐人性和服务，都是偷塔的孙子[酷拽],0,0
7441742030739260171,辛美尔,2024-11-27 07:59:56,上海,青苗法？,0,0
7441738132518617894,范阳节度使,2024-11-27 07:44:45,河北,血酬定律,0,0
7441737922703115058,杠上加杠,2024-11-27 07:43:57,浙江,因为齐王就是最大的权贵。你能给兄弟们分钱兄弟们就认你当大哥，不能分就换人,0,0
7441735140671456040,庄👑黄🌈,2024-11-27 07:33:09,广东,天地不仁 以万物为刍狗,0,0
7441730467386147611,雷雷挡不住,2024-11-27 07:15:00,爱尔兰,为啥离西天越近，妖怪越多是一个道理。,0,0
7441723360986727195,chjchj,2024-11-27 06:47:33,北京,人性的弱点,0,0
7441713901638976315,firstcom,2024-11-27 06:10:50,河南,慈不掌兵义不掌财,0,0
